자치구,법정동,연월,상태,계열,지정방식,지정일수비율
중구,장충동2가,2022-03,지정,미분류,혼합,1.0
중구,장충동2가,2022-04,지정,미분류,혼합,1.0
중구,장충동2가,2022-05,지정,미분류,혼합,1.0
중구,장충동2가,2022-06,지정,미분류,혼합,1.0
중구,장충동2가,2022-07,지정,미분류,혼합,1.0
중구,장충동2가,2022-08,지정,미분류,혼합,1.0
중구,장충동2가,2022-09,지정,미분류,혼합,1.0
중구,장충동2가,2022-10,지정,미분류,혼합,1.0
중구,장충동2가,2022-11,지정,미분류,혼합,1.0
중구,장충동2가,2022-12,지정,미분류,혼합,1.0
중구,장충동2가,2023-01,지정,공공재개발|미분류|신속통합기획,혼합,1.0
중구,장충동2가,2023-02,지정,공공재개발|신속통합기획,혼합,1.0
중구,장충동2가,2023-03,지정,공공재개발|신속통합기획,혼합,1.0
중구,장충동2가,2023-04,지정,공공재개발|신속통합기획,혼합,1.0
중구,장충동2가,2023-05,지정,공공재개발|신속통합기획,혼합,1.0
중구,장충동2가,2023-06,지정,공공재개발|신속통합기획,혼합,1.0
중구,장충동2가,2023-07,지정,공공재개발|신속통합기획,혼합,1.0
중구,장충동2가,2023-08,지정,공공재개발|신속통합기획,혼합,1.0
중구,장충동2가,2023-09,지정,공공재개발|신속통합기획,혼합,1.0
중구,장충동2가,2023-10,지정,공공재개발|신속통합기획,혼합,1.0
중구,장충동2가,2023-11,지정,공공재개발|신속통합기획,혼합,1.0
중구,장충동2가,2023-12,지정,공공재개발|신속통합기획,혼합,1.0
중구,장충동2가,2024-01,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2024-02,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2024-03,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2024-04,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2024-05,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2024-06,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2024-07,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2024-08,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2024-09,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2024-10,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2024-11,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2024-12,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중구,장충동2가,2025-01,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2025-02,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2025-03,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2025-04,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2025-05,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2025-06,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2025-07,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2025-08,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2025-09,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2025-10,지정,공공재개발|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2025-11,지정,공공재개발|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2025-12,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2026-01,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2026-02,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2026-03,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2026-04,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2026-05,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2026-06,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2026-07,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중구,장충동2가,2026-08,지정,공공재개발|모아타운|미분류|신속통합기획|외국인|정비사업후보지|주요재건축단지,혼합,1.0
중구,저동1가,2025-10,지정,미분류,동전체,0.367
중구,저동1가,2025-11,지정,미분류,동전체,1.0
중구,저동1가,2025-12,지정,미분류,동전체,1.0
중구,저동1가,2026-01,지정,미분류,동전체,1.0
중구,저동1가,2026-02,지정,미분류,동전체,1.0
중구,저동1가,2026-03,지정,미분류,동전체,1.0
중구,저동1가,2026-04,지정,미분류,동전체,1.0
중구,저동1가,2026-05,지정,미분류,동전체,1.0
중구,저동1가,2026-06,지정,미분류,동전체,1.0
중구,저동1가,2026-07,지정,미분류,동전체,1.0
중구,저동1가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,저동2가,2025-10,지정,미분류,동전체,0.367
중구,저동2가,2025-11,지정,미분류,동전체,1.0
중구,저동2가,2025-12,지정,미분류,동전체,1.0
중구,저동2가,2026-01,지정,미분류,동전체,1.0
중구,저동2가,2026-02,지정,미분류,동전체,1.0
중구,저동2가,2026-03,지정,미분류,동전체,1.0
중구,저동2가,2026-04,지정,미분류,동전체,1.0
중구,저동2가,2026-05,지정,미분류,동전체,1.0
중구,저동2가,2026-06,지정,미분류,동전체,1.0
중구,저동2가,2026-07,지정,미분류,동전체,1.0
중구,저동2가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,정동,2025-10,지정,미분류,동전체,0.367
중구,정동,2025-11,지정,미분류,동전체,1.0
중구,정동,2025-12,지정,미분류,동전체,1.0
중구,정동,2026-01,지정,미분류,동전체,1.0
중구,정동,2026-02,지정,미분류,동전체,1.0
중구,정동,2026-03,지정,미분류,동전체,1.0
중구,정동,2026-04,지정,미분류,동전체,1.0
중구,정동,2026-05,지정,미분류,동전체,1.0
중구,정동,2026-06,지정,미분류,동전체,1.0
중구,정동,2026-07,지정,미분류,동전체,1.0
중구,정동,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,주교동,2025-10,지정,미분류,동전체,0.367
중구,주교동,2025-11,지정,미분류,동전체,1.0
중구,주교동,2025-12,지정,미분류,동전체,1.0
중구,주교동,2026-01,지정,미분류,동전체,1.0
중구,주교동,2026-02,지정,미분류,동전체,1.0
중구,주교동,2026-03,지정,미분류,동전체,1.0
중구,주교동,2026-04,지정,미분류,동전체,1.0
중구,주교동,2026-05,지정,미분류,동전체,1.0
중구,주교동,2026-06,지정,미분류,동전체,1.0
중구,주교동,2026-07,지정,미분류,동전체,1.0
중구,주교동,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,주자동,2025-10,지정,미분류,동전체,0.367
중구,주자동,2025-11,지정,미분류,동전체,1.0
중구,주자동,2025-12,지정,미분류,동전체,1.0
중구,주자동,2026-01,지정,미분류,동전체,1.0
중구,주자동,2026-02,지정,미분류,동전체,1.0
중구,주자동,2026-03,지정,미분류,동전체,1.0
중구,주자동,2026-04,지정,미분류,동전체,1.0
중구,주자동,2026-05,지정,미분류,동전체,1.0
중구,주자동,2026-06,지정,미분류,동전체,1.0
중구,주자동,2026-07,지정,미분류,동전체,1.0
중구,주자동,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,중림동,2025-10,지정,미분류,동전체,0.367
중구,중림동,2025-11,지정,미분류,동전체,1.0
중구,중림동,2025-12,지정,미분류,동전체,1.0
중구,중림동,2026-01,지정,미분류,동전체,1.0
중구,중림동,2026-02,지정,미분류,동전체,1.0
중구,중림동,2026-03,지정,미분류,동전체,1.0
중구,중림동,2026-04,지정,미분류,동전체,1.0
중구,중림동,2026-05,지정,미분류,동전체,1.0
중구,중림동,2026-06,지정,미분류,동전체,1.0
중구,중림동,2026-07,지정,미분류,동전체,1.0
중구,중림동,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,초동,2025-10,지정,미분류,동전체,0.367
중구,초동,2025-11,지정,미분류,동전체,1.0
중구,초동,2025-12,지정,미분류,동전체,1.0
중구,초동,2026-01,지정,미분류,동전체,1.0
중구,초동,2026-02,지정,미분류,동전체,1.0
중구,초동,2026-03,지정,미분류,동전체,1.0
중구,초동,2026-04,지정,미분류,동전체,1.0
중구,초동,2026-05,지정,미분류,동전체,1.0
중구,초동,2026-06,지정,미분류,동전체,1.0
중구,초동,2026-07,지정,미분류,동전체,1.0
중구,초동,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,충무로1가,2025-10,지정,미분류,동전체,0.367
중구,충무로1가,2025-11,지정,미분류,동전체,1.0
중구,충무로1가,2025-12,지정,미분류,동전체,1.0
중구,충무로1가,2026-01,지정,미분류,동전체,1.0
중구,충무로1가,2026-02,지정,미분류,동전체,1.0
중구,충무로1가,2026-03,지정,미분류,동전체,1.0
중구,충무로1가,2026-04,지정,미분류,동전체,1.0
중구,충무로1가,2026-05,지정,미분류,동전체,1.0
중구,충무로1가,2026-06,지정,미분류,동전체,1.0
중구,충무로1가,2026-07,지정,미분류,동전체,1.0
중구,충무로1가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,충무로2가,2025-10,지정,미분류,동전체,0.367
중구,충무로2가,2025-11,지정,미분류,동전체,1.0
중구,충무로2가,2025-12,지정,미분류,동전체,1.0
중구,충무로2가,2026-01,지정,미분류,동전체,1.0
중구,충무로2가,2026-02,지정,미분류,동전체,1.0
중구,충무로2가,2026-03,지정,미분류,동전체,1.0
중구,충무로2가,2026-04,지정,미분류,동전체,1.0
중구,충무로2가,2026-05,지정,미분류,동전체,1.0
중구,충무로2가,2026-06,지정,미분류,동전체,1.0
중구,충무로2가,2026-07,지정,미분류,동전체,1.0
중구,충무로2가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,충무로3가,2025-10,지정,미분류,동전체,0.367
중구,충무로3가,2025-11,지정,미분류,동전체,1.0
중구,충무로3가,2025-12,지정,미분류,동전체,1.0
중구,충무로3가,2026-01,지정,미분류,동전체,1.0
중구,충무로3가,2026-02,지정,미분류,동전체,1.0
중구,충무로3가,2026-03,지정,미분류,동전체,1.0
중구,충무로3가,2026-04,지정,미분류,동전체,1.0
중구,충무로3가,2026-05,지정,미분류,동전체,1.0
중구,충무로3가,2026-06,지정,미분류,동전체,1.0
중구,충무로3가,2026-07,지정,미분류,동전체,1.0
중구,충무로3가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,충무로4가,2025-10,지정,미분류,동전체,0.367
중구,충무로4가,2025-11,지정,미분류,동전체,1.0
중구,충무로4가,2025-12,지정,미분류,동전체,1.0
중구,충무로4가,2026-01,지정,미분류,동전체,1.0
중구,충무로4가,2026-02,지정,미분류,동전체,1.0
중구,충무로4가,2026-03,지정,미분류,동전체,1.0
중구,충무로4가,2026-04,지정,미분류,동전체,1.0
중구,충무로4가,2026-05,지정,미분류,동전체,1.0
중구,충무로4가,2026-06,지정,미분류,동전체,1.0
중구,충무로4가,2026-07,지정,미분류,동전체,1.0
중구,충무로4가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,충무로5가,2025-10,지정,미분류,동전체,0.367
중구,충무로5가,2025-11,지정,미분류,동전체,1.0
중구,충무로5가,2025-12,지정,미분류,동전체,1.0
중구,충무로5가,2026-01,지정,미분류,동전체,1.0
중구,충무로5가,2026-02,지정,미분류,동전체,1.0
중구,충무로5가,2026-03,지정,미분류,동전체,1.0
중구,충무로5가,2026-04,지정,미분류,동전체,1.0
중구,충무로5가,2026-05,지정,미분류,동전체,1.0
중구,충무로5가,2026-06,지정,미분류,동전체,1.0
중구,충무로5가,2026-07,지정,미분류,동전체,1.0
중구,충무로5가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,충정로1가,2025-10,지정,미분류,동전체,0.367
중구,충정로1가,2025-11,지정,미분류,동전체,1.0
중구,충정로1가,2025-12,지정,미분류,동전체,1.0
중구,충정로1가,2026-01,지정,미분류,동전체,1.0
중구,충정로1가,2026-02,지정,미분류,동전체,1.0
중구,충정로1가,2026-03,지정,미분류,동전체,1.0
중구,충정로1가,2026-04,지정,미분류,동전체,1.0
중구,충정로1가,2026-05,지정,미분류,동전체,1.0
중구,충정로1가,2026-06,지정,미분류,동전체,1.0
중구,충정로1가,2026-07,지정,미분류,동전체,1.0
중구,충정로1가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,태평로1가,2025-10,지정,미분류,동전체,0.367
중구,태평로1가,2025-11,지정,미분류,동전체,1.0
중구,태평로1가,2025-12,지정,미분류,동전체,1.0
중구,태평로1가,2026-01,지정,미분류,동전체,1.0
중구,태평로1가,2026-02,지정,미분류,동전체,1.0
중구,태평로1가,2026-03,지정,미분류,동전체,1.0
중구,태평로1가,2026-04,지정,미분류,동전체,1.0
중구,태평로1가,2026-05,지정,미분류,동전체,1.0
중구,태평로1가,2026-06,지정,미분류,동전체,1.0
중구,태평로1가,2026-07,지정,미분류,동전체,1.0
중구,태평로1가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,태평로2가,2025-10,지정,미분류,동전체,0.367
중구,태평로2가,2025-11,지정,미분류,동전체,1.0
중구,태평로2가,2025-12,지정,미분류,동전체,1.0
중구,태평로2가,2026-01,지정,미분류,동전체,1.0
중구,태평로2가,2026-02,지정,미분류,동전체,1.0
중구,태평로2가,2026-03,지정,미분류,동전체,1.0
중구,태평로2가,2026-04,지정,미분류,동전체,1.0
중구,태평로2가,2026-05,지정,미분류,동전체,1.0
중구,태평로2가,2026-06,지정,미분류,동전체,1.0
중구,태평로2가,2026-07,지정,미분류,동전체,1.0
중구,태평로2가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,필동1가,2025-10,지정,미분류,동전체,0.367
중구,필동1가,2025-11,지정,미분류,동전체,1.0
중구,필동1가,2025-12,지정,미분류,동전체,1.0
중구,필동1가,2026-01,지정,미분류,동전체,1.0
중구,필동1가,2026-02,지정,미분류,동전체,1.0
중구,필동1가,2026-03,지정,미분류,동전체,1.0
중구,필동1가,2026-04,지정,미분류,동전체,1.0
중구,필동1가,2026-05,지정,미분류,동전체,1.0
중구,필동1가,2026-06,지정,미분류,동전체,1.0
중구,필동1가,2026-07,지정,미분류,동전체,1.0
중구,필동1가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,필동2가,2025-10,지정,미분류,동전체,0.367
중구,필동2가,2025-11,지정,미분류,동전체,1.0
중구,필동2가,2025-12,지정,미분류,동전체,1.0
중구,필동2가,2026-01,지정,미분류,동전체,1.0
중구,필동2가,2026-02,지정,미분류,동전체,1.0
중구,필동2가,2026-03,지정,미분류,동전체,1.0
중구,필동2가,2026-04,지정,미분류,동전체,1.0
중구,필동2가,2026-05,지정,미분류,동전체,1.0
중구,필동2가,2026-06,지정,미분류,동전체,1.0
중구,필동2가,2026-07,지정,미분류,동전체,1.0
중구,필동2가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,필동3가,2025-10,지정,미분류,동전체,0.367
중구,필동3가,2025-11,지정,미분류,동전체,1.0
중구,필동3가,2025-12,지정,미분류,동전체,1.0
중구,필동3가,2026-01,지정,미분류,동전체,1.0
중구,필동3가,2026-02,지정,미분류,동전체,1.0
중구,필동3가,2026-03,지정,미분류,동전체,1.0
중구,필동3가,2026-04,지정,미분류,동전체,1.0
중구,필동3가,2026-05,지정,미분류,동전체,1.0
중구,필동3가,2026-06,지정,미분류,동전체,1.0
중구,필동3가,2026-07,지정,미분류,동전체,1.0
중구,필동3가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,황학동,2025-10,지정,미분류,동전체,0.367
중구,황학동,2025-11,지정,미분류,동전체,1.0
중구,황학동,2025-12,지정,미분류,동전체,1.0
중구,황학동,2026-01,지정,미분류,동전체,1.0
중구,황학동,2026-02,지정,미분류,동전체,1.0
중구,황학동,2026-03,지정,미분류,동전체,1.0
중구,황학동,2026-04,지정,미분류,동전체,1.0
중구,황학동,2026-05,지정,미분류,동전체,1.0
중구,황학동,2026-06,지정,미분류,동전체,1.0
중구,황학동,2026-07,지정,미분류,동전체,1.0
중구,황학동,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,회현동1가,2025-10,지정,미분류,동전체,0.367
중구,회현동1가,2025-11,지정,미분류,동전체,1.0
중구,회현동1가,2025-12,지정,미분류,동전체,1.0
중구,회현동1가,2026-01,지정,미분류,동전체,1.0
중구,회현동1가,2026-02,지정,미분류,동전체,1.0
중구,회현동1가,2026-03,지정,미분류,동전체,1.0
중구,회현동1가,2026-04,지정,미분류,동전체,1.0
중구,회현동1가,2026-05,지정,미분류,동전체,1.0
중구,회현동1가,2026-06,지정,미분류,동전체,1.0
중구,회현동1가,2026-07,지정,미분류,동전체,1.0
중구,회현동1가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,회현동2가,2025-10,지정,미분류,동전체,0.367
중구,회현동2가,2025-11,지정,미분류,동전체,1.0
중구,회현동2가,2025-12,지정,미분류,동전체,1.0
중구,회현동2가,2026-01,지정,미분류,동전체,1.0
중구,회현동2가,2026-02,지정,미분류,동전체,1.0
중구,회현동2가,2026-03,지정,미분류,동전체,1.0
중구,회현동2가,2026-04,지정,미분류,동전체,1.0
중구,회현동2가,2026-05,지정,미분류,동전체,1.0
중구,회현동2가,2026-06,지정,미분류,동전체,1.0
중구,회현동2가,2026-07,지정,미분류,동전체,1.0
중구,회현동2가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,회현동3가,2025-10,지정,미분류,동전체,0.367
중구,회현동3가,2025-11,지정,미분류,동전체,1.0
중구,회현동3가,2025-12,지정,미분류,동전체,1.0
중구,회현동3가,2026-01,지정,미분류,동전체,1.0
중구,회현동3가,2026-02,지정,미분류,동전체,1.0
중구,회현동3가,2026-03,지정,미분류,동전체,1.0
중구,회현동3가,2026-04,지정,미분류,동전체,1.0
중구,회현동3가,2026-05,지정,미분류,동전체,1.0
중구,회현동3가,2026-06,지정,미분류,동전체,1.0
중구,회현동3가,2026-07,지정,미분류,동전체,1.0
중구,회현동3가,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중구,흥인동,2025-10,지정,미분류,동전체,0.367
중구,흥인동,2025-11,지정,미분류,동전체,1.0
중구,흥인동,2025-12,지정,미분류,동전체,1.0
중구,흥인동,2026-01,지정,미분류,동전체,1.0
중구,흥인동,2026-02,지정,미분류,동전체,1.0
중구,흥인동,2026-03,지정,미분류,동전체,1.0
중구,흥인동,2026-04,지정,미분류,동전체,1.0
중구,흥인동,2026-05,지정,미분류,동전체,1.0
중구,흥인동,2026-06,지정,미분류,동전체,1.0
중구,흥인동,2026-07,지정,미분류,동전체,1.0
중구,흥인동,2026-08,지정,미분류|외국인|주요재건축단지,동전체,1.0
중랑구,망우동,2022-01,지정,미분류,혼합,0.067
중랑구,망우동,2022-02,지정,미분류,혼합,1.0
중랑구,망우동,2022-03,지정,미분류,혼합,1.0
중랑구,망우동,2022-04,지정,미분류,혼합,1.0
중랑구,망우동,2022-05,지정,미분류,혼합,1.0
중랑구,망우동,2022-06,지정,미분류,혼합,1.0
중랑구,망우동,2022-07,지정,미분류,혼합,1.0
중랑구,망우동,2022-08,지정,미분류|신속통합기획,혼합,1.0
중랑구,망우동,2022-09,지정,미분류|신속통합기획,혼합,1.0
중랑구,망우동,2022-10,지정,미분류|신속통합기획,혼합,1.0
중랑구,망우동,2022-11,지정,미분류|신속통합기획,혼합,1.0
중랑구,망우동,2022-12,지정,미분류|신속통합기획,혼합,1.0
중랑구,망우동,2023-01,지정,미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2023-02,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2023-03,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2023-04,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2023-05,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2023-06,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2023-07,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2023-08,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2023-09,지정,정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2023-10,지정,정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2023-11,지정,정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2023-12,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-01,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-02,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-03,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-04,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-05,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-06,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-07,지정,신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-08,지정,국제교류복합지구|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-09,지정,국제교류복합지구|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-10,지정,국제교류복합지구|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-11,지정,국제교류복합지구|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2024-12,지정,국제교류복합지구|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-01,지정,공공재개발|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-02,지정,공공재개발|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-03,지정,공공재개발|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-04,지정,공공재개발|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-05,지정,공공재개발|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-06,지정,공공재개발|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-07,지정,공공재개발|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-08,지정,공공재개발|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-09,지정,공공재개발|모아타운|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-10,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-11,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2025-12,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2026-01,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2026-02,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2026-03,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2026-04,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2026-05,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2026-06,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2026-07,지정,공공재개발|모아타운|미분류|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,망우동,2026-08,지정,공공재개발|모아타운|미분류|신규주택공급후보지|신속통합기획|외국인|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,면목동,2022-01,지정,미분류|정비사업후보지,혼합,0.967
중랑구,면목동,2022-02,지정,미분류|정비사업후보지,혼합,1.0
중랑구,면목동,2022-03,지정,미분류|정비사업후보지,혼합,1.0
중랑구,면목동,2022-04,지정,미분류|정비사업후보지,혼합,1.0
중랑구,면목동,2022-05,지정,미분류|정비사업후보지,혼합,1.0
중랑구,면목동,2022-06,지정,미분류|정비사업후보지,혼합,1.0
중랑구,면목동,2022-07,지정,미분류|정비사업후보지,혼합,1.0
중랑구,면목동,2022-08,지정,미분류|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2022-09,지정,미분류|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2022-10,지정,미분류|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2022-11,지정,미분류|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2022-12,지정,미분류|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-01,지정,공공재개발|미분류|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-02,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-03,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-04,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-05,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-06,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-07,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-08,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-09,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-10,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-11,지정,공공재개발|신속통합기획|정비사업후보지,혼합,1.0
중랑구,면목동,2023-12,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,면목동,2024-01,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,면목동,2024-02,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,면목동,2024-03,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
중랑구,면목동,2024-04,지정,공공재개발|신속통합기획|정비사업후보지|주요재건축단지,혼합,1.0
